"Name","Total Time","Total Time (CPU)","Hits"
"                                                                                                        org.hibernate.persister.entity.AbstractEntityPersister.findDirty ()","120,077 ms (-0%)","120,077 ms (-0%)","1,108"
"                                                                                                         org.hibernate.persister.entity.DirtyHelper.findDirty ()","117,089 ms (-0%)","117,089 ms (-0%)","1,083"
"                                                                                                          org.hibernate.persister.entity.DirtyHelper.isDirty ()","114,127 ms (-0%)","114,127 ms (-0%)","1,057"
"                                                                                                           org.hibernate.type.AbstractStandardBasicType.isDirty ()","62,140 ms (-0%)","62,140 ms (-0%)","596"
"                                                                                                            org.hibernate.type.AbstractStandardBasicType.isDirty ()","62,140 ms (-0%)","62,140 ms (-0%)","596"
"                                                                                                             org.hibernate.type.AbstractStandardBasicType.isSame ()","62,140 ms (-0%)","62,140 ms (-0%)","596"
"                                                                                                             Self time","0.0 ms (0%)","0.0 ms (0%)","596"
"                                                                                                            Self time","0.0 ms (0%)","0.0 ms (0%)","596"
"                                                                                                           Self time","49,106 ms (-0%)","49,106 ms (-0%)","1,057"
"                                                                                                           org.hibernate.type.ManyToOneType.isDirty ()","2,881 ms (-0%)","2,881 ms (-0%)","29"
"                                                                                                          Self time","2,961 ms (-0%)","2,961 ms (-0%)","1,083"
"                                                                                                         Self time","2,987 ms (-0%)","2,987 ms (-0%)","1,108"
"                                                                                                        Self time","8,414 ms (-0%)","8,414 ms (-0%)","1,175"
"                                                                                                       org.hibernate.event.internal.DefaultFlushEntityEventListener.getDirtyProperties ()","18,605 ms (-0%)","18,605 ms (-0%)","183"
"                                                                                                       Self time","2,220 ms (-0%)","2,220 ms (-0%)","1,348"
"                                                                                                      org.hibernate.event.internal.DefaultFlushEntityEventListener.isUpdateNecessary ()","6,520 ms (-0%)","6,520 ms (-0%)","65"
"                                                                                                       org.hibernate.event.internal.DefaultFlushEntityEventListener.hasDirtyCollections ()","6,520 ms (-0%)","6,520 ms (-0%)","65"
"                                                                                                        org.hibernate.engine.internal.AbstractEntityEntry.getStatus ()","4,176 ms (-0%)","4,176 ms (-0%)","42"
"                                                                                                        Self time","2,343 ms (-0%)","2,343 ms (-0%)","65"
"                                                                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","65"
"                                                                                                      Self time","59.6 ms (-0%)","59.6 ms (-0%)","1,404"
"                                                                                                     org.hibernate.engine.internal.AbstractEntityEntry.requiresDirtyCheck ()","35,816 ms (-0%)","35,816 ms (-0%)","351"
"                                                                                                      org.hibernate.engine.internal.AbstractEntityEntry.isModifiableEntity ()","26,049 ms (-0%)","26,049 ms (-0%)","257"
"                                                                                                       org.hibernate.engine.internal.AbstractEntityEntry.getStatus ()","25,143 ms (-0%)","25,143 ms (-0%)","248"
"                                                                                                       org.hibernate.engine.internal.AbstractEntityEntry.getPreviousStatus ()","905 ms (-0%)","905 ms (-0%)","9"
"                                                                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","257"
"                                                                                                      Self time","9,767 ms (-0%)","9,767 ms (-0%)","351"
"                                                                                                     Self time","11,127 ms (-0%)","11,127 ms (-0%)","3,592"
"                                                                                                     org.hibernate.engine.internal.AbstractEntityEntry.getStatus ()","2,984 ms (-0%)","2,984 ms (-0%)","30"
"                                                                                                    Self time","2,444 ms (-0%)","2,444 ms (-0%)","3,595"
"                                                                                                   Self time","1,503 ms (-0%)","1,503 ms (-0%)","3,601"
